word_a	word_b	rhyme
betalt	brutalt	1
renset	ubegrenset	1
skuen	luen	1
bar	fotefar	1
smykket	trykket	1
ravneunger	tunger	1
sover	ovenover	1
selge	velge	1
bare	venneskare	1
skje	kne	1
lagt	makt	1
godt	spott	1
bale	idealet	1
hav	lav	1
bølger	følger	1
øren	døren	1
hvin	min	1
kjenner	hender	1
prest	fest	1
tenkning	forsenkning	1
lin	hvin	1
vann	land	1
skanser	danser	1
overmakt	englevakt	1
klage	plage	1
svevet	bevet	1
våpenlarmen	armen	1
snor	ord	1
fortæret	næret	1
glad	vidunderbad	1
ubekjent	endt	1
tanker	banker	1
bevart	åpenbart	1
siden	undertiden	1
brede	nede	1
omkring	Ting	1
barnelugger	vugger	1
sfære	norskhetslære	1
forvandles	handles	1
sturen	naturen	1
segner	tegner	1
skum	rom	1
Voilá	ha	1
falt	...	1
svær	nær	1
hjemme	glemme	1
jettevelde	fjelle	1
vill	dertil	1
kvelder	hjeller	1
barmen	larmen	1
gløden	døden	1
ripen	glipen	1
tvist	forvisst	1
snarer	åpenbarer	1
svare	bare	1
far	svar	1
øen	sjøen	1
ligger	tigger	1
dregg	vegg	1
lam	dam	1
brist	visst	1
merke	sterke	1
ekeblader	tirader	1
dage	syrerslaget	1
stad	strålebad	1
bytte	skytte	1
her	vær	1
ikveld	selv	1
bøye	Evighøye	1
stenet	forenet	1
fare	krigerskare	1
kobberskjold	fold	1
energi	i	1
podet	blodet	1
Viumsåsen	båsen	1
enevelde	gjelde	1
mannedåd	råd	1
stemme	fornemme	1
stunder	vidunder	1
land	Kinamann	1
sort	bort	1
spille	ville	1
Hans	glans	1
negler	steiler	1
slitt	tritt	1
regn	egn	1
kar	skulderblar	1
byrde	myrde	1
Se	Nudetre	1
barne-munn	lund	1
pyramide	side	1
sang	engang	1
klede	vrede	1
faner	baner	1
to	tro	1
flukten	bukten	1
hinket	sminket	1
gjemme	klemme	1
del	ihjel	1
far	snar	1
sti	melodi	1
mus	hus	1
hende	tilkjenne	1
armer	varmer	1
solmorgenrøden	døden	1
fakler	stakler	1
bedrev	syndebrev	1
forandre	hverandre	1
iler	biler	1
aftenglød	støt	1
blomstervang	hang	1
svarer	fanfarer	1
pynt	mynt	1
krans	dans	1
bar	snar	1
kavet	havet	1
forsvunnet	vunnet	1
melodier	fantasier	1
forsvarer	skarer	1
hvit	dit	1
lån	hån	1
bror	bor	1
ordet	frokostbordet	1
kjenning	spenning	1
sløve	prøve	1
ingenting	ring	1
skranker	planker	1
flom	Rom	1
roses	Moses	1
støvet	bedøvet	1
rekker	sekker	1
forbi	vi	1
sagn	agn	1
lik	snik	1
lyder	fryder	1
flomme	omme	1
flukt	tukt	1
nesen	vesen	1
befrier	bier	1
land	Johan	1
bange	mange	1
stilles	skilles	1
brystet	lystet	1
krans	brudekrans	1
besvart	bart	1
skrammer	stammer	1
leve	kreve	1
rabatter	skatter	1
sjele	hele	1
hit	lit	1
tindrer	indre	1
statsforfatning	erstatning	1
drikke	skikke	1
blikk	mystikk	1
smake	tilbake	1
skjold	kold	1
slag	idag	1
natur	ur	1
klinger	vinger	1
lykke	stykke	1
hen	venn	1
være	fjære	1
lyseblå	lå	1
skingre	fingre	1
gud	kongeskrud	1
krav	stav	1
palass	plass	1
åket	tåke	1
omkring	ring	1
eftermale	hale	1
født	søtt	1
bue	tue	1
ryster	kryster	1
flir	spir	1
trønder-heder	steder	1
blundet	funnet	1
kalle	hodeskalle	1
gater	flater	1
mæle	hæler	1
overflod	god	1
troner	millioner	1
bekranse	danse	1
måler	stråler	1
seg	meg	1
velde	elde	1
juleskikk	blikk	1
hundeskinns-trøye	bøye	1
mus	brus	1
bregner	egner	1
rot	bot	1
ranker	venn	1
kun	klippegrunn	1
hører	rører	1
besinne	minne	1
på	klippekrå	1
lanser	stanser	1
gjemt	glemt	1
le	vé	1
lade	skade	1
Oskoreien	vegen	1
menneskedrakt	makt	1
lem	brem	1
by	ny	1
gleder	steder	1
synet	lyne	1
tross	slåss	1
blodet	sloet	1
matte	forlatte	1
askebeger	totenslæger	1
morgengry	by	1
se	galgetre	1
bedrifter	skifter	1
nasjonalteater	tinnsoldater	1
høy	støy	1
bange	fange	1
bede	vrede	1
hevet	svevet	1
gutter	futter	1
hjemme	skremme	1
atter	latter	1
sletten	Hermonjetten	1
leire	mer	1
hendt	endt	1
ha	ja	1
rikmannslott	fått	1
mester	rester	1
tynger	forynger	1
glass	parnass	1
is	kassevis	1
frost	blåst	1
flasker	masker	1
først	størst	1
mare	snare	1
sår	hår	1
kaprifol	sol	1
pleie	veie	1
laurbærblader	gallopader	1
faner	ahner	1
stor	jord	1
skjønn	lønn	1
øyet	døyet	1
tsar	var	1
minke	blinke	1
ned	hvilested	1
spinner	forsvinner	1
tå	grå	1
ned	bred	1
bruser	suser	1
lider	skrider	1
borer	fjorder	1
jul	skjul	1
besvaret	forklaret	1
fariseer	Galileer	1
kølleslag	bedrag	1
enke	tenke	1
sin	inn	1
lemmer	gjemmer	1
skyld	jule-idyll	1
skrevet	fordrevet	1
amen	sammen	1
løp	kjøp	1
menneskeferd	verd	1
hever	vever	1
sanne	vande	1
land	Kristiansand	1
plassen	massen	1
rømme	drømme	1
slag	jag	1
kjært	nært	1
mitt	stridt	1
melodier	bier	1
flater	prater	1
lenker	tenker	1
hist	elskovslist	1
sand	Gondwanaland	1
makt	kontrakt	1
blinket	vinket	1
volder	gassbeholder	1
vekt	trelleslekt	1
klo	to	1
besværing	væring	1
nødvendig	behendig	1
skjød	rød	1
liv	driv	1
flammen	sammen	1
evne	revne	1
oppstanden	himmelranden	1
ei	vei	1
vrede	trede	1
instrumenter	prenter	1
såvidt	midt	1
øyne	løgne	1
røk	strøk	1
fjær	skjær	1
tyranni	befri	1
klok	bok	1
til	vill	1
bakken	blakken	1
sist	forvisst	1
smukt	lukt	1
satt	att	1
bånd	ånd	1
ville	skille	1
hotell	kveld	1
våde	nåde	1
frister	lister	1
forener	stener	1
lapp	trapp	1
bjeffer	treffer	1
binder	minner	1
metropol	sol	1
mo	ro	1
taget	jaget	1
indre	mindre	1
strandblomststjerner	kverner	1
formår	forstår	1
bor	flor	1
vugget	dugget	1
kneet	neet	1
drøy	støy	1
bladehang	gang	1
tent	sendt	1
stedet	rosenbedet	1
sår	gård	1
Bern	jern	1
visergutten	disputten	1
akkord	bord	1
stund	blund	1
drott	spott	1
titt	fritt	1
tørn	sognebørn	1
gåde	råde	1
pund	morgenstund	1
tilbakelagt	forutsagt	1
faller	haller	1
støvet	bedrøvet	1
truet	luet	1
brede	berede	1
lå	vrå	1
vis	ris	1
seiler	negler	1
krenkes	benkes	1
regn	hegn	1
hel	ihjel	1
fader	bader	1
neier	veier	1
går	kår	1
belagt	vakt	1
sverd	verd	1
litt	skritt	1
fortred	ned	1
forlises	bevises	1
hyttevrå	gå	1
le	med	1
kvesse	folke-esse	1
trakt	makt	1
vente	skjendte	1
ord	bor	1
svare	vare	1
sang	slang	1
stø	sjø	1
sider	individer	1
krasst	brast	1
hop	rop	1
slikker	sikker	1
mann	sand	1
banken	tanken	1
klynken	hjerteynken	1
himmel-brynet	synet	1
braket	taket	1
månen	blånen	1
veien	lakeien	1
leber	kleber	1
jul	ul	1
slyngelalder	galder	1
stunder	oppunder	1
fetter	skvetter	1
levet	svevet	1
panne	sanne	1
porer	morer	1
lærer	bærer	1
fjorde	borde	1
skaft	kraft	1
foreslår	hår	1
sti	forbi	1
Orienten	venten	1
fikk	gikk	1
sist	sosialist	1
skral	Cheval	1
paddekvekket	gjekket	1
violett	skvett	1
fremmes	glemmes	1
jevnet	stevnet	1
drømte	berømte	1
plartå	lå	1
åndepust	just	1
hegg	legg	1
godt	slått	1
regjerer	formerer	1
hjeller	teller	1
hær	dødningklær	1
skjold	vold	1
kammer	brammer	1
bær	trær	1
manifest	rest	1
stang	gang	1
bukken	drukken	1
lemper	kjemper	1
kjøre	gjøre	1
forstand	kan	1
regn	tegn	1
idag	fuglen	1
sus	brus	1
mildhet	stillhet	1
dør	før	1
hvisker	frisker	1
lem	frem	1
buer	druer	1
henne	blende	1
Krit	granitt	1
gått	godt	1
partiet	viet	1
barnemunn	grunn	1
vårt	kort	1
bekranser	stanser	1
Storedragen	dagen	1
vis-à-vis	i	1
jaget	bedraget	1
folkevrimlen	himlen	1
fril	forbi	1
syd	spyd	1
fot	skuer	1
hunger	unger	1
spinner	kvinner	1
vet	kjærlighet	1
selv	strålevell	1
gull	tryllerull	1
dager	klager	1
resten	nordvesten	1
slag	bedrag	1
sang	lang	1
hav	bispestav	1
tid	tale	1
lender	sender	1
prøve	løve	1
evner	stevner	1
kai	hai	1
du	hu	1
vill	spill	1
kval	sal	1
bøye	møye	1
sfære	ære	1
havne	favne	1
lo	to	1
jubellyd	pryd	1
ringt	instinkt	1
nord	sjungekor	1
løvsalstrær	er	1
timeslaget	bjelkelaget	1
hær	her	1
frihets-pakten	makten	1
synger	blomsterklynger	1
motor	ror	1
yrer	oljekleshyrer	1
omkapp	klapp	1
binde	finne	1
opp	bjørketopp	1
flokker	klokker	1
ennu	hu	1
biler	smiler	1
flukt	...	1
krone	trone	1
på	slå	1
farvel	..	1
mirakler	stakler	1
stå	derpå	1
snarer	svarer	1
farer	sparer	1
venn	lend	1
pol	sol	1
Nord	bord	1
snever	bever	1
bange	gange	1
dølge	reise-følge	1
stive	knive	1
funnet	begrunnet	1
drabant	gjøglergevandt	1
hen	mellom-menn	1
flamme	lamme	1
toppen	knoppen	1
ruter	luter	1
rus	brus	1
mistet	bristet	1
bladehang	avskjedssang	1
tanker	anker	1
vell	hell	1
snever	hever	1
greiner	aleine	1
taler	kvaler	1
mann	kan	1
higen	skabningsstigen	1
birke	kirke	1
stime	time	1
hammer	flammer	1
være	Staats-affære	1
stand	rand	1
dalen	pralen	1
krykker	stykker	1
randen	annen	1
proberer	skvadronerer	1
våren	båren	1
brisk	pisk	1
Algir	spir	1
engang	rang	1
klart	svart	1
dalet	malet	1
strand	stand	1
tilende	brenne	1
skrå'n	på'n	1
lend	den	1
fange	lange	1
slott	spott	1
vill	flammespill	1
morderstål	mål	1
god	bo	1
bunnen	munnen	1
sjel	juvel	1
lunden	grunnen	1
vinterkveld	fjell	1
ny	våbengny	1
brudekrans	stans	1
neier	eier	1
spår	sår	1
sommer	tommer	1
stuer	huer	1
slag	solskinns-dag	1
inn	spinn	1
bryte	lyte	1
makter	fakter	1
frister	gnister	1
farvesans	brudekrans	1
vang	seierssang	1
gjør	Hør	1
spor	for	1
kom	tom	1
Bolt	stolt	1
sammen	stammen	1
pålandsvind	inn	1
store	snore	1
horn	korn	1
skjønn	brønn	1
tørn	Ørn	1
kreds	steds	1
klage	syrerslaget	1
kvelden	makrellen	1
drønn	Ølversønn	1
juletre	med	1
hodeskalle	falle	1
plagg	flagg	1
vet	villighet	1
gategutt	krutt	1
mer	ner	1
sterk	befrierverk	1
fortapte	skapte	1
kort	tort	1
tangen	sangen	1
stepper	silketepper	1
fryd	spyd	1
klippevegg	...	1
bolig	utrolig	1
tyranni	fri	1
ubestandig	mandig	1
slette	tvette	1
hermelin	vin	1
skinnet	pinne	1
arv	skarv	1
kirkebakker	lakker	1
gress	etsteds	1
hevet	vevet	1
lønn	søstersønn	1
peneste	reneste	1
stund	pund	1
morgengry	sky	1
bånd	hånd	1
varlig	farlig	1
forgår	står	1
fasong	jernbetong	1
bedra	sa	1
kveld	Fortell	1
pest	vest	1
hest	blest	1
godt	slott	1
kraftig	mannhaftig	1
gledesstrøm	drøm	1
mandolin	vin	1
planer	aner	1
prenter	venter	1
sterk	berserk	1
sommer	kommer	1
fri	bi	1
pest	narrefest	1
farer	folkeskarer	1
samle	gamle	1
dag	kirketag	1
være	gjære	1
avindskjold	Gyrisvoll	1
dram	ham	1
blod	god	1
linjer	pinjer	1
pest	rest	1
syrin	vin	1
ly	sky	1
by	våpengny	1
klynge	synge	1
Moskvais	bris	1
sårer	årer	1
hender	forbrenner	1
fot	forlot	1
tanke	blanke	1
mere	flere	1
seder	steder	1
Paris	sis	1
aner	vaner	1
svær	her	1
velte	rålærbelte	1
stod	legerot	1
øyne	forfløyne	1
svermet	hermet	1
under	grunder	1
åpenbaring	forklaring	1
ved	det	1
iland	mann	1
morgenrøden	døden	1
panser	bekranser	1
Jerusalem	frem	1
munn	solmorgenstund	1
fot	bot	1
sorgen	morgen	1
ødegård	hår	1
skar	far	1
bryggen	Nesoddryggen	1
kvedet	fredet	1
skjenkes	benkes	1
flammeskjær	nær	1
smul	fugl	1
ideal	Baal	1
hud	embedsskrud	1
haster	kaster	1
men	den	1
bakken	snakken	1
figuren	naturen	1
eksempler	stempler	1
stråle	måle	1
bare	fare	1
kveger	tryllebeger	1
bord	glor	1
trell	rebell	1
fjord	gror	1
bispen	gispen	1
pergamenter	argumenter	1
klippehanget	tanget	1
hende	elende	1
gatestøv	løv	1
tukter	lukter	1
sammenkrummet	gjesterommet	1
jord	flor	1
vide	side	1
rett	lett	1
sæd	stred	1
fornøden	døden	1
attrå	så	1
blinde	minne	1
siden	tiden	1
vente	jente	1
art	fart	1
kun	munn	1
grått	godt	1
gry	ly	1
hjertet	smertet	1
grunnen	vunnet	1
stien	lien	1
høre	gjøre	1
lande	blande	1
vover	lover	1
standart	bevart	1
hus	elvesus	1
siden	vår-flom-tiden	1
stråle-fryd	klokke-lyd	1
tilbake	lake	1
rynker	dynker	1
nøye	øye	1
tårer	gårder	1
rinner	kvinner	1
sti	trylleri	1
far	kar	1
lunden	forsvunnen	1
ser	kvarter	1
vestenvind	skinn	1
vest	allerbest	1
aveny	ny	1
flom	from	1
berge	verge	1
hender	vender	1
ve	sne	1
stund	offerlund	1
il	tvil	1
lukket	slukket	1
krenkes	senkes	1
bed	sted	1
liv	kiv	1
rett	mett	1
øre	høre	1
tull	full	1
kjempegirlandre	vandre	1
rammen	sammen	1
forårsvinne	tempeltinde	1
nytt	forknytt	1
dommer	kommer	1
resten	vesten	1
en	ben	1
fløyt	sprøyt	1
brått	grått	1
hær	er	1
pakkbodliv	stiv	1
røve	løve	1
ringes	tvinges	1
tale	bale	1
sans	glans	1
fornemmer	stemmer	1
bragt	vakt	1
bevares	spares	1
framtidsdrøm	strøm	1
svek	vek	1
herskermakt	akt	1
tinde	finne	1
plett	rett	1
på	små	1
blott	flott	1
månegull	full	1
kø	dø	1
spor	tror	1
folkerang	klang	1
flukt	produkt	1
yacht	slott	1
alene	stene	1
kjær	skjær	1
tyrepanne	bande	1
beror	tror	1
øre	helstøvle-føre	1
svinger	ringer	1
dager	mager	1
eget	meget	1
fjord	nord	1
Nang	gang	1
brått	gått	1
der	blomstertrær	1
skaver	graver	1
hender	frender	1
stråleflom	helligdom	1
rammer	flammer	1
rund	munn	1
noe	strofer	1
rister	rødegardister	1
bringen	Storebingen	1
behag	jag	1
vår	sår	1
telt	helt	1
herlighet	evighet	1
kan	land	1
fjerner	stjerner	1
lenker	renker	1
arm	varm	1
flu	bu	1
grov	kov	1
gater	forlater	1
blå	antennetråd	1
beskytte	hytte	1
begjær	her	1
klingrer	skingrer	1
ille	forsilde	1
geled	sved	1
inn	drømmespinn	1
trakter	makter	1
liv	dunster	1
velde	bjelle	1
sivet	livet	1
mann	kildevann	1
pinsedagen	dragen	1
strider	tider	1
bange	stange	1
spent	kjent	1
ende	hende	1
ut	fut	1
tilstede	glede	1
bar	var	1
hode	tilgode	1
finnes	vinnes	1
får	står	1
koloni	kompani	1
tøyler	måneglødt-søyler	1
fjellet	folkehellet	1
sanger	bueganger	1
sjels	Wales	1
kampestein	grein	1
ned	sne	1
besvær	hver	1
gledesbål	mål	1
mur	skur	1
finne	vinne	1
sted	derved	1
bønnen	sønnen	1
brud	skrud	1
teger	beger	1
vide	kvide	1
grein	tegn	1
spor	mor	1
hynde	brynde	1
palass	morass	1
stund	lund	1
får	år	1
jord	bor	1
sukk	smukk	1
lyst	dyst	1
måde	nåde	1
fot	sjelerot	1
Arimathea	Galilea	1
bånd	hand	1
diamanter	planter	1
bål	stål	1
diamant	fant	1
farveller	heller	1
på	også	1
slag	åndedrag	1
forvart	spart	1
bie	tie	1
slukke	krukke	1
kjernesunn	folke-grunn	1
sild	spill	1
vind	kinn	1
savnet	omfavnet	1
makt	prakt	1
de	vi	1
Bliv	lokomotiv	1
farvel	vell	1
måneglans	krans	1
lyset	kuldegyset	1
rammer	stammer	1
kyse	lyse	1
er	trær	1
tidt	mareritt	1
kott	gått	1
hjerne	fjerne	1
nytte	flytte	1
bord	for	1
dog	..	1
fornektet	forsmektet	1
hård	sår	1
søm	drøm	1
ned	elvebredd	1
sum	rum	1
jage	bedrage	1
furustammer	bølgekammer	1
grunn	blund	1
gull	kummerfull	1
omkring	ingenting	1
gjest	fest	1
bølgeaktig	i	1
forvirrer	klirrer	1
trapesen	vesen	1
slavinne	kvinne	1
holden	kirkevollen	1
røve	prøve	1
glemte	temte	1
tilorde	borde	1
narrefest	blest	1
blank	sank	1
Ingeborg	sorg	1
krans	santkehans	1
slotter	grotter	1
menn	den	1
juletider	rider	1
vår	kår	1
henges	slenges	1
blomsterduften	gateluften	1
grisk	harnisk	1
brenner	frender	1
være	kjære	1
vannsprøyt	mannshøyt	1
krumme	kumme	1
barmer	armer	1
sankthans	krans	1
skam	Ham	1
satte	fatte	1
får	slår	1
tale	husvale	1
dekokter	tokter	1
sen	sten	1
mæle	dvele	1
givne	stivne	1
jeg	seg	1
bunnen	sjelegrunnen	1
ringe	bringe	1
han	kan	1
leder	breder	1
vind	inn	1
stjerner	kaserner	1
luker	sluker	1
ømme	drømme	1
fabrikk	trikk	1
betvang	gang	1
rundt	grunt	1
rødt	støtt	1
kultur	natur	1
ramme	Amen	1
bue	skue	1
befrier	draperier	1
lunken	sunken	1
snegler	negler	1
lær	er	1
kilde	silde	1
fjell	kildevell	1
haster	raster	1
skje	se	1
fellesskap	bombedrap	1
kun	stund	1
bakke	skakke	1
hverdagsfenomen	mén	1
er	vær	1
varme	forbarme	1
lese	nese	1
bød	brød	1
tog	sprog	1
verdenshave	gave	1
kjede	askestedet	1
gategutt	lutt	1
tvang	sirenesang	1
tromme	komme	1
Norden	jorden	1
lenket	krenket	1
neven	beven	1
plage	dage	1
forhale	sale	1
mørk	ørk	1
skvatt	vanvidsnatt	1
mil	hvil	1
dager	kulelager	1
dal	signal	1
himmelbro	tro	1
vanns	krans	1
tørn	bjørn	1
evighet	vet	1
rent	betjent	1
sang	betvang	1
glede	vrede	1
klang	jubelsang	1
nynnende	begynnende	1
trenger	stenger	1
finner	forsvinner	1
streikebryter	nyter	1
sansen	dansen	1
gryr	flyr	1
seierslønn	bønn	1
små	gå	1
saker	draker	1
kvad	blad	1
ting	spring	1
mark	bark	1
gave	have	1
dødt	rødt	1
fornekte	forfekte	1
liv	siv	1
maner	faner	1
laser	spaser	1
vinde	minne	1
amaranter	planter	1
måneskinnet	minnet	1
Ibsen	gipsen	1
sno	ro	1
grønt	skjønt	1
kjær	besvær	1
lå	stå	1
åser	båser	1
master	laster	1
bytte	lytte	1
hull	full	1
vike.	rike	1
trå	på	1
tale	idealet	1
maner	baner	1
kviden	viden	1
bede	trede	1
barneøye	høye	1
peneste	eneste	1
prest	gjest	1
vannet	annet	1
stod	tro	1
stans	fans	1
gutt	tilslutt	1
mod	blod	1
Kinamann	brann	1
tver	der	1
mukk	smukk	1
lei	hei	1
benkes	senkes	1
Litli-litli-lu	nu	1
nei	hei	1
luften	blomsterduften	1
Fluks	instruks	1
tonevellet	fjellet	1
skritt	vidt	1
lenge	trenge	1
slår	hår	1
dagligdagse	sakse	1
fortæret	været	1
storadmiral	befal	1
ro	bo	1
lett	slett	1
forstand	vann	1
egne	betegne	1
sokneskare	klare	1
Harmen	barmen	1
trelle	fjelle	1
kan	stand	1
oppdaget	sky-laget	1
tak	sak	1
lyd	spyd	1
forpakter	kontrakter	1
fester	prester	1
øm	strøm	1
forræder	leder	1
møtes	fløtes	1
ventet	hentet	1
grua	stua	1
opus	skopuss	1
trilleslag	tak	1
sådde	nåde	1
tilregn	tegn	1
kroner	toner	1
pil	smil	1
klinger	betvinger	1
billedvev	foreskrev	1
styggen	hesteryggen	1
bunn	...	1
bjørk	mørk	1
bjerge	Perge	1
kåret	skåret	1
morgen-gry	ly	1
garn	barn	1
staken	laken	1
ly	gledesgny	1
betreder	breder	1
trommer	dommer	1
nord	Eginafjord	1
stund	hun	1
melodier	draperier	1
tømmer	svømmer	1
krans	fans	1
mann	forstand	1
befaler	pokaler	1
sommerkveld	farvel	1
stor	ifjor	1
såre	innen-fore	1
rim	kim	1
målet	strålet	1
ramme	adelsstamme	1
kilen	hvilen	1
hjem	strålebrem	1
sympati	gli	1
Antiokia	fra	1
li	fri	1
Skjorten	sport'n	1
morgenrøde	døde	1
leiren	seiren	1
dårefakter	forpakter	1
bak	tak	1
tale	prale	1
se	vred	1
blond	ånd	1
skjær	der	1
harsellist	trist	1
blåtøyssøm	drøm	1
dvel	sjel	1
byde	lyde	1
spare'n	varen	1
vet	kristenhet	1
dine	mine	1
bølgespill	ørkenild	1
drøy	høy	1
strøm	drøm	1
fare	vare	1
spær	gevær	1
ild	spill	1
kor	mor	1
stå	nå	1
ben	rullesten	1
gammen	sammen	1
perleport	gjort	1
bryst	tyst	1
fedre	hedre	1
brenner	spenner	1
vinter-sne	se	1
oljetørste	første	1
bunn	hund	1
gater	soldater	1
vold	koll	1
vinde	kvinne	1
mann	vann	1
fare	klare	1
siste	briste	1
stod	bod	1
rummer	kummer	1
svenne	kjenne	1
bare	snare	1
rabber	krabber	1
hjerteluer	truer	1
ferd	oldinge-verd	1
forakt	vakt	1
fetter	netter	1
snarer	farer	1
...	hav	1
natur	tur	1
under	lunder	1
odde	skodde	1
skosen	posen	1
hellet	fjellet	1
stuen	luen	1
bruk	duk	1
øyet	bøyet	1
stund	munn	1
sengen	engen	1
morass	plass	1
binder	tinder	1
barm	larm	1
tenke	skjenke	1
binde	vinne	1
solstrålebrann	land	1
drammer	stammer	1
villhet	stillhet	1
kammer	flammer	1
hester	gjeste	1
slør	klør	1
motiver	iver	1
fler	mer	1
massegrav	hav	1
svar	manovar	1
lenger	stenger	1
sang	tvang	1
helvedånd	bånd	1
klemme	glemme	1
frekke	dekke	1
betreder	gleder	1
mandolin	arbeidervin	1
fant	brant	1
finner	kvinner	1
frykte	rykte	1
freder	spreder	1
vann	kan	1
fjære	lære	1
svenne	ende	1
himmelluer	skuer	1
mylder	fyller	1
kvelden	hellen	1
med	offersted	1
synger	klynger	1
strålebad	rad	1
adelsblod	ro	1
garn	skarn	1
hav-brynet	synet	1
ly	våbengny	1
sett	rett	1
gry	gny	1
klemme	stemme	1
syn	lyn	1
bunn	funn	1
bordet	evighetsordet	1
enn	venn	1
venner	kjenner	1
sjø	mø	1
konflikter	svikter	1
bliv	viv	1
jord	tro	1
morgengave	Sortehavet	1
svakt	vakt	1
iler	tilsmiler	1
fariseer	Nasareer	1
rike	fliker	1
betvinger	svinger	1
henges	vrenges	1
slør	hør	1
røvet	løvet	1
sonet	kronet	1
svinne	tinde	1
broderkrets	tilfreds	1
katedral	kval	1
Koll	Gyrisvoll	1
ravn	favn	1
lett	tretaburett	1
smergelslipestein	bein	1
søvnig-gretten	skvetten	1
ny	sky	1
søyleganger	sanger	1
ferie	imperiet	1
fiskeørn	børn	1
forstå	på	1
tilsjøs	bøss	1
mat	prat	1
hetter	netter	1
renter	henter	1
tørken	dørken	1
trette	tilrette	1
blå	derpå	1
grind	inn	1
forskjønner	sønner	1
kjøler	føler	1
forteller	treller	1
bringer	finger	1
rettferdig	verdig	1
fliker	himmelriker	1
fisker	pisker	1
kold	fold	1
gulv	Ulv	1
drog	skog	1
glemt	bestemt	1
stjerne	kjerne	1
symbol	sol	1
grille	stille	1
fold	hedenold	1
eder	sveder	1
makt	svakt	1
tikker	stikker	1
troner	legioner	1
våt	båt	1
tog	dog	1
snor	gror	1
kammer	stammer	1
vi	Wergelands-rid	1
vinker	blinker	1
lasten	masten	1
ror	nord	1
krone	tone	1
igjen	venn	1
luet	kuet	1
blomstersjeler	kapiteler	1
kjede	glede	1
kvast	øyekast	1
reke	bleke	1
tåker	våker	1
selv	elv	1
strengeleik	eik	1
kjærlighed	derved	1
sånn	blond	1
pakk	snakk	1
matadorer	meteorer	1
tærer	begjærer	1
munner	lunder	1
kyster	lyster	1
fin	din	1
stender	vender	1
strand	sand	1
seiersgildet	stillet	1
slu	nu	1
kott	slott	1
rankt	trangt	1
fengsel	lengsel	1
Bugge-Hans	dans	1
lys	frys	1
latter	skatter	1
besvart	klart	1
melodier	lier	1
bar	svar	1
ritual	Baal	1
kanter	amaranter	1
grensefjell	selv	1
stund	ørkenbunn	1
lekser	x'er	1
klang	kjøkkengang	1
myndighet	sikkerhet	1
uorden	gården	1
tager	jager	1
nøler	føler	1
skjelver	elver	1
famler	ramler	1
led	stred	1
forgå	strå	1
gyser	fryser	1
tro	bo	1
priser	viser	1
ror	ombord	1
skoler	symboler	1
smak	svak	1
ull	gull	1
fjærer	sfærer	1
dufter	lufter	1
klandres	andres	1
drag	dag	1
svare	kare	1
stol	æressol	1
Halden	ballen	1
bered	sæd	1
sagt	vakt	1
fyllende	hyllende	1
innesperre	herre	1
skritt	blidt	1
flokker	stokker	1
ingen	klingen	1
skjegg	egg	1
forgikk	blikk	1
ørkensand	kildevann	1
beskjermer	svermer	1
porte	sorte	1
skjell	selv	1
sne	se	1
noensinne	finne	1
byrder	hyrder	1
sammenfalder	galder	1
mant	ant	1
uendeligheten	evigheten	1
toneveld	kveld	1
nidingsdåd	gråt	1
tiggerskare	bevare	1
kvitt	kivitt	1
hvelve	skjelve	1
inn	lind	1
feiler	beiler	1
veie	eie	1
bjørkeheien	veien	1
rinne	trællekvinne	1
lov	grov	1
bukter	slukter	1
svare	fare	1
eget	preget	1
prøvet	bedrøvet	1
vår	forstår	1
forslår	forstår	1
gror	flor	1
talg	valg	1
fabrikk	blikk	1
tid	flid	1
slitt	skritt	1
fingrer	skingrer	1
blues	kues	1
evne	kirkestevne	1
likefrem	hjem	1
tinderand	sand	1
vår	potteskår	1
lengte	stengte	1
flaggfregatt	Kattegat	1
Vestersalt	gestalt	1
lue	kue	1
fatter	skatter	1
elende	brenne	1
sletter	netter	1
suste	brudehuset	1
tsar	kar	1
fred	sved	1
kjerte	hjerte	1
grunn	lund	1
fiskerånd	hånd	1
brøt	skjøt	1
sist	Jovisst	1
fylle	hylle	1
kongedømme	drømme	1
sydvesten	blesten	1
klokker	lokker	1
med	sved	1
derinne	blinde	1
fortoner	forsoner	1
ord	Tor	1
moden	bisp-synoden	1
slottet	fjottet	1
bister	minister	1
fiende-flokk	nok	1
hende	fullende	1
rense	ense	1
orm	storm	1
mannen	pannen	1
busk	slusk	1
helsebot	mot	1
dikt	plikt	1
vendt	sendt	1
alders-smykke	lyse	1
rett	det	1
forbliver	river	1
strand	kan	1
sterk	renholdsverk	1
vårt	bort	1
marmorhimmel	skimmel	1
rosenglør	bør	1
trelleland	høvedsmann	1
vandringsmenn	lend	1
står	igår	1
klart	bevart	1
lur	bur	1
stue	grue	1
skjød	bårer	1
plages	tages	1
samme	stamme	1
dvele	besjele	1
vide	skride	1
skue	due	1
Sanktehans	stans	1
hår	gård	1
bord	nord	1
heltedåd	råd	1
ensomhet	med	1
himmelbåren	kåren	1
hammer	strammer	1
sti	gi	1
hverdagslam	bram	1
betrengte	innestengte	1
ikke	blikke	1
sandet	landet	1
arbeidsfred	bibelsted	1
flod	blod	1
forfølger	bølger	1
smertensmare	skare	1
folder	volder	1
moder-bryst	kyst	1
fall	stall	1
mening	forening	1
stund	englemunn	1
spor	hvor	1
går	sår	1
maskiner	hviner	1
trav	av	1
vunde	blunde	1
